report_id,store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
8JUk,2909952132768174542,2.43,0.00,105.33,0.00,0.00,0.00
8JUk,2910108311685413744,0.00,0.00,0.00,7.07,22.96,126.79
8JUk,2910768130442356304,8.93,23.06,142.27,0.00,0.00,0.00
8JUk,2911791788846622304,10.23,23.99,128.51,0.00,0.00,0.00
8JUk,2913358310429902435,119.80,14.78,58.48,0.00,0.00,0.00
8JUk,9029509504849001293,11.93,23.07,142.24,0.00,0.00,0.00
8JUk,9030080973016813939,7.05,22.98,126.80,0.00,0.00,0.00
8JUk,2826573078942383534,10.85,23.07,133.72,0.00,0.00,0.00
8JUk,2826825204396511429,58.23,22.05,128.11,0.00,1.01,3.00
8JUk,2826891986735090666,1.08,23.10,127.52,0.00,0.00,0.00
8JUk,2831654874351902476,10.52,23.07,125.28,0.00,0.00,0.00
8JUk,2831894024493323780,0.87,0.00,104.16,0.00,0.00,0.00
8JUk,2832259099185214059,5.47,23.02,118.74,0.00,0.00,0.00
8JUk,2832740061824230978,3.72,23.03,127.32,0.00,0.00,0.00
8JUk,2832816835981192335,59.60,12.96,61.14,0.00,0.00,0.00
8JUk,2834338051912960188,0.00,5.11,56.69,11.98,17.97,77.00
8JUk,2835012025711616261,10.32,23.11,127.76,0.00,0.00,0.00
8JUk,2835270093790762333,12.30,23.09,133.67,0.00,0.00,0.00
8JUk,2837852186305332910,12.32,14.97,96.53,0.00,9.00,34.87
8JUk,2838051631963942820,9.80,23.89,136.33,0.00,0.00,0.00
8JUk,2892878649113252550,8.63,20.98,,0.00,2.99,
8JUk,2839628331490651635,0.00,0.00,0.00,1.42,23.03,127.28
8JUk,2840903692608259286,12.03,23.97,119.55,0.00,0.00,0.00
8JUk,2841328820425670357,9.40,22.93,127.06,0.00,0.00,0.00
8JUk,2841340681613984744,12.43,23.98,130.10,0.00,0.00,0.00
8JUk,2841952460894200446,2.65,23.07,127.18,0.00,0.00,0.00
8JUk,2843006657938973919,6.47,23.01,130.93,0.00,0.00,0.00
8JUk,2844020415355779935,11.03,0.00,7.50,0.00,8.64,30.40
8JUk,2844028874608509157,7.92,22.88,113.16,0.00,1.03,4.17
8JUk,2847403169862292114,0.00,0.00,0.00,12.30,23.94,129.24
8JUk,2847884463013256725,57.52,23.05,133.28,0.00,0.00,0.00
8JUk,2848896213606582792,9.65,23.11,127.75,0.00,0.00,0.00
8JUk,2907194384599933408,8.93,22.99,,0.00,0.00,
8JUk,2849133417129379800,57.50,23.90,119.06,0.00,0.00,0.00
8JUk,2855836748558356864,9.17,23.90,129.44,0.00,0.00,0.00
8JUk,2857391341195811427,8.20,23.05,141.23,0.00,0.00,1.00
8JUk,2857409994430083962,8.33,23.01,131.00,0.00,0.00,0.00
8JUk,2858699298690958393,0.00,0.00,0.00,8.68,23.09,127.31
8JUk,2861300810372708044,9.45,23.04,136.90,0.00,0.00,0.00
8JUk,2862121952645485719,0.00,0.00,53.69,7.55,23.02,84.55
8JUk,2862331239181113705,7.20,23.89,143.47,0.00,0.00,0.00
8JUk,2862628250099307864,9.17,23.05,106.40,0.00,0.00,0.00
8JUk,2877110765675062108,10.00,23.93,132.50,0.00,0.00,0.00
8JUk,2880063332304601318,23.83,17.05,96.69,0.00,0.00,0.00
8JUk,2880498584944229415,6.43,0.00,108.02,0.00,0.00,0.00
8JUk,2880740642542319726,0.18,23.08,127.10,0.00,0.00,0.00
8JUk,2882586297572312980,5.60,23.98,129.52,0.00,0.00,0.00
8JUk,2884126734815245596,0.18,23.02,126.76,0.00,0.00,0.00
8JUk,2884609283589921794,12.37,23.98,122.86,0.00,0.00,0.00
8JUk,2885444771086778480,59.23,23.09,127.34,0.00,0.00,0.00
8JUk,2895381846890460223,6.50,17.92,98.07,0.00,0.00,0.00
8JUk,2906370246630323779,0.00,0.00,0.00,0.77,23.94,129.68
8JUk,2911490567153744978,0.00,0.00,21.52,11.40,23.08,61.82
8JUk,2925151207834713850,0.00,0.00,0.00,18.17,14.80,72.83
8JUk,2925718807780383936,0.00,0.00,0.00,58.30,23.94,129.61
8JUk,2927145846937588743,11.38,23.97,121.52,0.00,0.00,12.08
8JUk,2929105213201598049,8.43,23.09,127.68,0.00,0.00,0.00
8JUk,2930415669080334650,10.38,23.95,130.99,0.00,0.00,0.00
8JUk,2930625050782019184,4.70,22.86,108.00,0.00,0.00,0.00
8JUk,2919613683780070696,8.33,23.05,122.52,0.00,0.00,0.00
8JUk,2930875376885155428,5.80,23.86,135.30,0.00,0.00,0.00
8JUk,2920647941726115816,3.12,23.86,129.81,0.00,0.00,0.00
8JUk,2932142754555777477,5.72,20.02,123.00,0.00,3.00,15.54
8JUk,2932611440383525424,12.32,23.93,129.79,0.00,0.00,0.00
8JUk,2932868160155831423,57.37,12.96,62.72,0.00,10.13,64.73
8JUk,2933733739106941079,8.90,0.45,53.33,0.00,0.00,0.00
8JUk,2933858211456474402,0.00,0.00,34.82,22.43,14.92,58.32
8JUk,2934949347001498307,59.82,22.97,128.57,0.00,0.00,0.00
8JUk,2935022635604205151,0.00,5.01,68.44,11.78,18.09,62.64
8JUk,2937297056410899541,58.98,23.07,130.00,0.00,0.00,0.00
8JUk,2938195528632552406,0.00,15.07,90.81,10.58,8.01,42.95
8JUk,2939887537077955524,8.00,23.05,127.26,0.00,0.00,0.00
8JUk,2942445894046434307,0.00,0.00,51.33,5.00,23.99,80.59
8JUk,2942562654126415992,11.60,23.95,143.22,0.00,0.00,0.00
8JUk,2944380648688581321,7.53,13.06,88.33,0.00,0.00,0.00
8JUk,2948984049818098852,5.47,23.00,129.19,0.00,0.00,0.00
8JUk,2949726392396163800,58.97,23.04,127.42,0.00,0.00,0.00
8JUk,2941025066380830836,0.00,0.00,,12.13,23.99,
8JUk,2950016258193042996,9.63,23.93,141.17,0.00,0.00,0.00
8JUk,2950835580566069994,5.77,23.91,129.19,0.00,0.00,0.00
8JUk,2952201007941901287,8.43,19.87,90.55,0.00,3.17,15.59
8JUk,2952400957608894747,0.00,0.00,0.00,9.13,22.98,126.80
8JUk,2953461238448293214,0.00,0.00,27.88,10.50,23.07,79.36
8JUk,2953653096791654064,7.68,22.76,127.13,0.00,0.00,0.00
8JUk,2954542432707634996,8.02,23.00,127.16,0.00,0.00,0.00
8JUk,2955074410599407316,7.82,23.03,138.90,0.00,0.00,0.00
8JUk,2955578391578187997,1.35,22.97,127.38,0.00,0.00,0.00
8JUk,2952608445225145654,0.00,0.00,,11.48,22.98,
8JUk,2956165284031707558,0.00,6.12,60.77,12.73,16.98,68.39
8JUk,2957222027378282947,9.80,18.91,104.88,0.00,0.00,0.00
8JUk,2957662493048070470,3.55,12.83,62.30,0.00,0.00,0.00
8JUk,2957988164702192846,8.60,18.79,105.15,0.00,0.00,0.00
8JUk,2958221658060682960,22.20,47.79,212.78,0.00,0.00,0.00
8JUk,2960079129465396659,0.00,0.00,0.00,8.18,23.05,127.39
8JUk,2960401253651836940,58.27,23.08,127.50,0.00,0.00,0.00
8JUk,2960630314821420416,12.92,15.98,103.26,0.00,8.00,8.00
8JUk,2961146431437005228,11.57,23.10,138.48,0.00,0.00,0.00
8JUk,2963053847001687624,10.72,23.10,126.99,0.00,0.00,0.00
8JUk,2959159932157163101,8.67,22.98,,0.00,0.00,
8JUk,2967049083311293817,10.98,23.09,131.16,0.00,0.00,0.00
8JUk,2968291084882106558,9.53,23.09,127.31,0.00,0.00,0.00
8JUk,2968504424525913753,8.83,23.92,134.24,0.00,0.00,0.00
8JUk,2968757472314064027,3.32,22.99,126.71,0.00,0.00,0.00
8JUk,2970450527428041505,0.00,0.00,0.00,0.13,23.90,128.89
8JUk,2970802493454433645,0.00,0.00,0.00,5.78,16.98,82.54
8JUk,2971573655202570366,57.10,23.03,138.80,0.00,0.00,0.00
8JUk,2973766607541934236,58.90,22.98,126.97,0.00,0.00,0.00
8JUk,2974109706633403181,0.00,0.00,0.00,10.37,47.77,213.63
8JUk,2975117558261201058,5.95,23.02,103.34,0.00,0.00,0.00
8JUk,2975973623605520096,12.18,23.10,131.12,0.00,0.00,0.00
8JUk,2977721090210389673,0.00,0.00,0.00,2.13,23.02,127.44
8JUk,2977747826884855299,2.92,22.94,126.91,0.00,0.00,0.00
8JUk,2977825054377103667,9.88,23.03,127.03,0.00,0.00,0.00
8JUk,2978695913123948024,0.00,0.00,0.00,58.80,23.99,129.75
8JUk,2980151877253986440,7.35,23.07,126.81,0.00,0.00,0.00
8JUk,2980908745974411802,0.35,22.98,103.16,0.00,0.00,0.00
8JUk,2980961008473659402,0.00,0.00,0.00,3.37,23.92,129.69
8JUk,2982415111517193377,9.63,22.03,113.40,0.00,1.03,2.78
8JUk,2983617383176659641,57.65,23.05,131.20,0.00,0.00,0.00
8JUk,2983629168699704615,18.30,5.93,142.56,0.00,3.99,11.67
8JUk,2983667178679243388,0.00,0.00,0.00,15.67,18.99,105.11
8JUk,2983802661891069581,6.57,23.87,113.05,0.00,0.00,5.67
8JUk,2984667017945007804,6.52,23.89,140.72,0.00,0.00,0.00
8JUk,2985707264066695978,10.60,23.96,133.47,0.00,0.00,0.00
8JUk,2986435973011021755,11.15,23.08,142.41,0.00,0.00,0.00
8JUk,2987245876427282856,19.90,19.68,124.20,0.00,0.00,0.00
8JUk,2988527249536000910,6.65,23.04,83.43,0.00,0.00,0.00
8JUk,2990324124305421338,12.53,23.11,135.50,0.00,0.00,3.52
8JUk,2990363625265945721,0.43,23.94,128.38,0.00,0.00,1.24
8JUk,2990770805738506193,0.00,0.00,0.00,9.35,22.85,126.70
8JUk,2992239872853231453,11.70,23.97,107.88,0.00,0.00,0.00
8JUk,2993668851137155800,4.77,27.71,100.86,0.00,0.00,0.00
8JUk,2994022963734577033,0.00,0.00,0.00,4.80,11.79,49.49
8JUk,2994175225622727805,59.17,23.92,129.71,0.00,0.00,0.00
8JUk,9030355941379728727,1.73,23.98,129.80,0.00,0.00,0.00
8JUk,2991038897811066695,57.57,22.98,,0.00,0.00,
8JUk,2991139440306437154,11.03,23.99,,0.00,0.00,
8JUk,2918444581685698204,7.33,23.04,127.35,0.00,0.00,0.00
8JUk,9031140487121844870,0.00,0.00,76.03,0.00,0.00,0.00
8JUk,9031351021538606278,2.55,12.86,63.24,0.00,0.00,0.00
8JUk,9031596601888097222,0.00,0.00,0.00,59.40,23.09,127.35
8JUk,2918967668033394239,0.00,8.97,72.10,6.47,14.91,61.13
8JUk,2919477367492518792,10.18,23.05,142.27,0.00,0.00,0.00
8JUk,2919613102776629805,7.13,23.89,136.10,0.00,0.00,0.00
8JUk,2918717612952658691,58.57,23.11,127.37,0.00,0.00,0.00
8JUk,3001170168261532194,57.12,23.89,133.33,0.00,0.00,0.00
8JUk,3001693339384060516,0.00,11.11,90.11,5.62,11.91,48.74
8JUk,3002532786277264072,0.00,0.00,0.00,0.10,23.10,126.74
8JUk,3003673475707431400,2.15,23.08,127.63,0.00,0.00,0.00
8JUk,3004335085266214420,7.08,23.96,133.63,0.00,0.00,0.00
8JUk,3005981708851415198,16.30,16.92,103.25,0.00,0.02,2.54
8JUk,3007094325006098068,7.68,23.89,134.78,0.00,0.00,0.00
8JUk,3007760278802474355,11.90,23.10,128.98,0.00,0.00,0.00
8JUk,3009081779233633789,10.03,23.96,106.72,0.00,0.00,0.00
8JUk,3010726748528874380,0.00,0.00,0.00,58.25,23.08,127.38
8JUk,3011533055058225563,9.95,23.06,126.46,0.00,0.00,3.54
8JUk,3012065596392503403,2.17,23.11,127.67,0.00,0.00,0.00
8JUk,3012960805393813520,0.00,0.00,35.87,11.97,23.97,105.29
8JUk,3013229031031541242,11.90,23.10,122.59,0.00,0.00,0.00
8JUk,3013716713811770346,0.00,0.00,0.00,7.55,23.07,127.79
8JUk,3013793481738381100,0.00,10.00,77.13,12.40,13.99,54.81
8JUk,3013844308204629381,0.00,0.00,0.00,58.12,23.08,127.50
8JUk,3015238382524703788,0.00,0.00,0.00,12.95,23.03,126.98
8JUk,3016162291675380698,8.37,27.41,145.82,0.00,0.00,0.00
8JUk,3016714039155761017,8.88,23.94,129.57,0.00,0.00,0.00
8JUk,3016996275443969190,12.70,47.84,189.61,0.00,0.00,0.00
8JUk,3018997176483508478,7.85,23.04,134.22,0.00,0.00,0.00
8JUk,3021647680127836846,10.52,23.06,130.22,0.00,0.00,0.00
8JUk,3021933666161488542,8.15,23.05,142.48,0.00,0.00,0.00
8JUk,3022402697328333942,10.83,21.05,125.39,0.00,2.04,2.04
8JUk,3027614456208355639,0.00,0.00,0.00,3.88,23.00,127.66
8JUk,3028106196625322651,8.45,23.08,127.38,0.00,0.00,0.00
8JUk,3028203429237879131,59.17,23.10,127.45,0.00,0.00,0.00
8JUk,3028479637019313342,59.15,23.11,127.40,0.00,0.00,0.00
8JUk,3025352371197068957,11.13,22.98,,0.00,0.00,
8JUk,3029748132559126353,10.05,23.11,127.27,0.00,0.00,0.00
8JUk,3030555033009866742,57.85,23.96,129.61,0.00,0.00,0.00
8JUk,3031557750631284456,9.95,23.09,127.31,0.00,0.00,0.00
8JUk,9031794217730432885,12.35,23.91,129.39,0.00,0.00,0.00
8JUk,9031885127618044000,8.97,23.92,108.79,0.00,0.00,0.00
8JUk,3062003031313615048,59.48,23.97,,0.00,0.00,
8JUk,3065866351237099297,57.43,23.98,,0.00,0.00,
8JUk,2997579043198108695,10.05,23.07,135.10,0.00,0.00,0.00
8JUk,2997830785070709293,3.25,23.02,127.47,0.00,0.00,0.00
8JUk,2998638671895927878,0.00,0.00,0.00,7.30,23.01,127.08
8JUk,2999376585553443335,5.62,23.81,106.05,0.00,0.00,0.00
8JUk,3073417426454051666,8.65,22.98,,0.00,0.00,
8JUk,3098113175925350158,10.83,21.94,,0.00,2.04,
8JUk,3084983668399615127,0.00,0.00,0.00,7.88,16.89,93.23
8JUk,3085747678776120253,0.00,0.00,0.00,2.33,22.85,125.02
8JUk,9032584557271371585,12.90,13.87,72.73,0.00,0.00,0.00
8JUk,3101208848771000364,57.35,22.98,,0.00,0.00,
8JUk,9033264555487329574,0.00,0.00,0.00,58.55,23.09,127.28
8JUk,9033290127287996675,8.10,19.86,127.99,0.00,3.19,6.69
8JUk,9034684885264717314,10.27,23.94,131.08,0.00,0.00,0.00
8JUk,9035541749101130853,0.00,0.00,0.00,11.55,0.00,56.21
8JUk,9035598486461203085,0.00,0.00,0.00,0.00,0.00,0.00
8JUk,9035602863095479908,3.30,23.91,107.81,0.00,0.00,0.00
8JUk,3124870606315260549,11.22,23.90,,0.00,0.00,
8JUk,3134829338441709388,57.35,22.98,,0.00,0.00,
8JUk,3137279180682498020,57.33,22.98,,0.00,0.00,
8JUk,3138536121858156832,12.73,22.98,,0.00,0.00,
8JUk,3147193634072302011,12.68,22.98,,0.00,0.00,
8JUk,3149263227065564485,12.85,22.98,,0.00,0.00,
8JUk,3191503606930686973,0.00,14.83,87.80,5.35,9.03,45.60
8JUk,3164104648370225734,57.38,22.99,,0.00,0.00,
8JUk,3192652934668828619,0.65,23.95,129.66,0.00,0.00,0.00
8JUk,3193484088451168636,20.80,18.38,93.76,0.00,0.00,0.00
8JUk,3195544977977429980,0.00,0.00,0.00,7.22,23.06,127.08
8JUk,3161124854982343349,57.33,23.96,,0.00,0.00,
8JUk,3171773961415632437,0.00,0.00,,10.80,22.98,
8JUk,3163214730828980262,0.00,0.00,,57.62,22.98,
8JUk,3196388226108233073,9.55,23.94,129.57,0.00,0.00,0.00
8JUk,3200040790050275663,0.00,11.10,89.67,7.47,11.92,49.27
8JUk,3200637152113070647,0.00,0.00,0.00,57.48,23.95,129.67
8JUk,3201099201116628387,12.28,23.10,142.37,0.00,0.00,0.00
8JUk,3202485347075400484,6.60,22.98,126.81,0.00,0.00,0.00
8JUk,3207936275085636287,10.25,23.98,129.93,0.00,0.00,0.00
8JUk,3209220192950262349,5.77,23.05,127.18,0.00,0.00,0.00
8JUk,3210611357421512524,0.00,0.00,0.00,6.23,23.03,126.89
8JUk,3211772869478790020,58.20,23.98,129.60,0.00,0.00,0.00
8JUk,3213643995144274973,10.93,23.08,131.09,0.00,0.00,0.00
8JUk,3214243902310356237,4.58,22.99,127.06,0.00,0.00,0.00
8JUk,3216736210528154091,58.63,19.96,114.31,0.00,3.11,15.67
8JUk,3217866581073341993,0.00,0.00,0.00,6.53,23.87,129.32
8JUk,3218760020707526213,0.00,0.00,0.00,10.88,22.85,126.87
8JUk,3218963682713603798,0.00,0.00,0.00,11.30,23.92,128.89
8JUk,3220554620403377241,0.00,0.00,0.00,0.43,23.01,127.26
8JUk,3221325806408990337,0.00,0.00,0.00,4.22,12.80,73.02
8JUk,3222120889073296305,7.12,22.99,127.42,0.00,0.00,0.00
8JUk,3182296056281221799,8.70,22.98,,0.00,0.00,
8JUk,3222130638124268744,0.00,23.06,131.07,0.00,0.00,0.00
8JUk,3222575847313342482,0.00,0.00,0.00,58.77,23.98,129.59
8JUk,3222867204723981696,117.93,23.05,127.25,0.00,0.00,0.00
8JUk,3223584092561005977,9.72,23.93,141.57,0.00,0.00,0.00
8JUk,3223690751959756468,5.85,23.01,133.95,0.00,0.00,0.00
8JUk,3226590447299601165,9.83,23.88,87.93,0.00,0.00,0.00
8JUk,3227207854423639703,7.13,23.88,129.32,0.00,0.00,0.00
8JUk,3230649452233072527,5.00,24.00,129.97,0.00,0.00,0.00
8JUk,3230862443792426031,11.95,23.08,122.65,0.00,0.00,0.00
8JUk,3231279523890053664,58.88,23.07,142.31,0.00,0.00,0.00
8JUk,3232583318983349894,0.00,0.00,0.00,12.35,23.09,127.43
8JUk,3233313946968521443,0.00,0.00,0.00,0.97,12.97,86.62
8JUk,3234629519287999533,59.87,23.09,127.33,0.00,0.00,0.00
8JUk,3195911228327285325,10.87,22.97,,0.00,0.00,
8JUk,3236172742920682616,0.00,0.00,0.00,25.83,19.79,89.90
8JUk,3236405745091959031,59.57,23.09,127.62,0.00,0.00,0.00
8JUk,3236835803090613134,8.92,23.06,120.40,0.00,0.00,2.19
8JUk,3237035149466121291,8.57,23.10,126.85,0.00,0.00,0.00
8JUk,3238720516856970492,16.23,15.04,73.11,0.00,0.00,0.00
8JUk,3240047639771919612,25.27,18.10,109.47,0.00,0.00,0.00
8JUk,3200128805060032785,57.50,13.93,,0.00,10.05,
8JUk,3240761082075994214,5.07,23.02,133.03,0.00,0.00,0.00
8JUk,3240991385763141593,16.10,9.04,39.21,0.00,0.00,0.00
8JUk,3242091775293112897,12.47,47.66,258.65,0.00,0.00,0.00
8JUk,9035817083513681606,3.80,23.83,128.81,0.00,0.00,0.00
8JUk,3208594103648663262,57.60,22.99,,0.00,0.00,
8JUk,9036767735074774918,24.70,17.09,93.59,0.00,0.00,0.00
8JUk,9037966544828433362,59.18,23.08,127.30,0.00,0.00,0.00
8JUk,3161505359023323439,57.58,23.11,127.42,0.00,0.00,0.00
8JUk,3164140584655400199,6.50,23.88,131.27,0.00,0.00,0.00
8JUk,3179301914948517223,4.42,23.08,127.03,0.00,0.00,0.00
8JUk,3180329078858674822,5.98,23.02,142.11,0.00,0.00,0.00
8JUk,3180407737427200650,0.00,0.00,0.00,11.97,23.96,128.97
8JUk,3181682982511372161,6.65,19.89,127.86,0.00,3.99,3.99
8JUk,3182363961796352123,57.73,23.96,129.58,0.00,0.00,0.00
8JUk,3182483432348915988,0.00,0.00,0.00,58.68,23.90,129.57
8JUk,3182799153904908999,0.00,0.00,0.00,16.90,25.01,113.82
8JUk,3228783726672848150,57.72,17.97,,0.00,5.99,
8JUk,3185190164950306667,5.60,23.88,140.46,0.00,0.00,0.00
8JUk,3186178442210385316,58.93,23.99,129.29,0.00,0.00,0.00
8JUk,3186439736636543527,0.00,0.00,0.00,1.57,23.78,129.46
8JUk,3188318734323379036,5.60,24.00,122.84,0.00,0.00,0.00
8JUk,3189671383209628825,7.17,23.04,133.25,0.00,0.00,0.00
8JUk,3190465920031226279,10.25,23.87,128.59,0.00,0.00,0.00
8JUk,3196451615340323996,0.00,10.96,78.89,8.78,12.94,53.36
8JUk,3197204268652919731,0.00,9.11,48.89,5.95,13.90,58.32
8JUk,3197675147181791575,58.08,22.98,128.64,0.00,0.00,0.00
8JUk,3199893599627465052,9.25,14.89,121.25,0.00,9.02,11.84
8JUk,3211897325379988187,12.13,23.11,131.02,0.00,0.00,0.00
8JUk,3248965879582094198,0.00,10.98,80.76,9.77,12.95,52.96
8JUk,3249626925958054976,0.75,23.02,126.85,0.00,0.00,0.00
8JUk,3249825905474494412,0.00,0.00,0.00,58.20,23.11,127.48
8JUk,3251556331754616708,10.88,23.10,103.83,0.00,0.00,0.00
8JUk,3252596979112225136,11.63,17.89,110.08,0.00,0.00,0.00
8JUk,3247746398158671602,11.10,23.06,142.32,0.00,0.00,0.00
8JUk,3252964967483392355,9.30,23.91,129.75,0.00,0.00,0.00
8JUk,3248296789483413769,115.17,16.95,94.72,0.00,0.11,2.57
8JUk,3253286870470060337,5.27,18.06,100.30,0.00,0.00,0.00
8JUk,3256083352226676361,0.00,0.00,0.00,11.32,23.77,129.62
8JUk,3257742106165102311,58.52,23.08,127.40,0.00,0.00,0.00
8JUk,3258947110605774498,59.43,23.10,127.40,0.00,0.00,0.00
8JUk,3259756080377944475,9.08,23.91,84.30,0.00,0.00,0.00
8JUk,3261499711683468740,2.22,23.95,129.50,0.00,0.00,0.00
8JUk,3262434158720804323,0.00,10.12,62.30,57.73,12.93,52.71
8JUk,3264343855301027093,2.68,23.10,103.75,0.00,0.00,0.00
8JUk,3265468960681998177,0.93,12.96,86.65,0.00,0.00,0.00
8JUk,3266261351669573692,10.30,23.94,141.45,0.00,0.00,0.00
8JUk,3266587225058570071,20.50,17.09,87.64,0.00,0.00,16.49
8JUk,3267295176805932248,0.00,10.19,84.68,9.03,12.85,54.35
8JUk,3267944307550559740,0.00,0.00,0.00,8.80,24.11,138.20
8JUk,3268106347023168797,7.15,23.02,132.93,0.00,0.00,0.00
8JUk,3268587436830885310,3.25,22.96,126.72,0.00,0.00,0.00
8JUk,3269154552315614714,0.00,0.00,0.00,58.48,23.98,129.65
8JUk,3269555149518264233,12.23,23.11,142.35,0.00,0.00,0.00
8JUk,3269698135217285510,0.00,0.00,0.00,9.17,23.99,129.98
8JUk,3269700117288811474,3.95,23.90,82.73,0.00,0.00,0.00
8JUk,3269942943023449689,59.15,23.94,129.60,0.00,0.00,0.00
8JUk,3271822491590228237,3.97,23.91,129.80,0.00,0.00,0.00
8JUk,3272045057316259592,11.47,23.96,129.60,0.00,0.00,0.00
8JUk,3273338179787840582,1.85,23.01,126.71,0.00,0.00,0.00
8JUk,3274870690774289261,24.63,12.97,90.64,0.00,0.10,2.56
8JUk,3275242521497863822,12.47,9.91,118.34,0.00,37.84,163.63
8JUk,3275935706324051874,5.53,23.91,129.66,0.00,0.00,0.00
8JUk,3276046482960199050,7.97,23.60,132.36,0.00,0.00,0.00
8JUk,3278814740475902856,0.00,0.00,0.00,57.67,23.09,127.45
8JUk,3279895976928515803,5.50,23.06,126.92,0.00,0.00,0.00
8JUk,3280015877085264302,12.65,23.96,143.68,0.00,0.00,0.00
8JUk,3280785252098889694,8.47,21.90,122.22,0.00,1.13,7.76
8JUk,3282904817370990751,12.47,0.00,114.92,0.00,0.00,0.00
8JUk,3283755042164401305,9.07,23.94,129.66,0.00,0.00,0.00
8JUk,3285163259624303018,0.00,9.97,74.29,7.52,13.92,57.66
8JUk,3285916384111124799,6.80,23.03,131.27,0.00,0.00,0.00
8JUk,3280733156354851683,57.75,22.99,,0.00,0.00,
8JUk,3285950806715889761,6.10,23.89,140.94,0.00,0.00,0.00
8JUk,3287000930616374966,5.25,23.86,132.37,0.00,0.00,0.00
8JUk,3287567033585523174,0.00,0.00,0.00,58.77,23.11,127.51
8JUk,3288148788647438061,8.80,23.91,140.52,0.00,0.00,0.00
8JUk,3289022985721940223,0.00,14.00,97.43,9.42,9.09,29.97
8JUk,3291183849752136781,8.13,22.95,126.93,0.00,0.00,0.00
8JUk,3292572285286695109,11.80,19.96,137.50,0.00,4.00,4.00
8JUk,3294191632483777641,57.88,23.10,126.92,0.00,0.00,0.00
8JUk,3295877365244872093,0.00,0.00,34.88,10.78,23.94,105.14
8JUk,3297005821508605709,3.00,23.96,129.57,0.00,0.00,0.00
8JUk,3298172764207449746,0.00,0.00,0.00,7.10,23.85,105.20
8JUk,3298471697520158732,0.00,0.00,0.00,0.75,0.00,104.20
8JUk,3299135646704474418,0.00,0.00,0.00,8.63,23.10,127.35
8JUk,3299256654732780746,24.70,17.09,93.59,0.00,0.00,0.00
8JUk,3300803715752698005,12.73,22.09,141.18,0.00,1.00,1.00
8JUk,3298087289432029574,0.00,0.00,,57.63,22.98,
8JUk,3301402885999045956,11.05,23.95,136.46,0.00,0.00,0.00
8JUk,3301909254754223751,0.00,0.00,0.00,7.78,23.02,79.74
8JUk,3303034770960654914,0.00,0.00,0.00,117.70,24.44,131.00
8JUk,3304437968363705799,11.83,23.97,132.15,0.00,0.00,0.00
8JUk,3306485475920916100,0.00,4.00,60.64,115.50,20.12,93.06
8JUk,3306686225667356616,0.00,0.00,0.00,10.45,23.85,129.72
8JUk,3309420295947411224,2.65,23.10,127.67,0.00,0.00,0.00
8JUk,3310497186573518420,6.63,10.99,80.49,0.00,12.89,50.58
8JUk,3310671370097249907,8.83,23.91,132.10,0.00,0.00,0.00
8JUk,3304832135869406624,57.37,21.99,,0.00,1.00,
8JUk,3311218721426240303,10.55,23.08,133.59,0.00,0.00,0.00
8JUk,3314025073727234855,0.00,0.00,49.27,12.52,23.99,81.24
8JUk,3319035439600449966,23.97,18.09,103.19,0.00,0.97,0.97
8JUk,3319142182667218831,0.00,0.00,0.00,3.60,23.11,104.03
8JUk,3319773937997411604,58.12,23.91,129.69,0.00,0.00,0.00
8JUk,3324057671529967643,8.87,23.04,131.32,0.00,0.00,0.00
8JUk,3324387799425454386,9.65,23.05,131.25,0.00,0.00,0.00
8JUk,3324627668005357668,12.62,23.96,133.10,0.00,0.00,0.00
8JUk,3325046510101830385,8.98,23.06,142.45,0.00,0.00,0.00
8JUk,3325969016539870176,8.88,23.11,94.53,0.00,0.00,32.85
8JUk,3326811774555178817,10.48,23.07,111.59,0.00,0.00,27.25
8JUk,3326963572918670568,0.00,0.00,0.00,10.68,22.98,127.11
8JUk,3328675572899585110,3.23,22.94,133.46,0.00,0.00,0.00
8JUk,9038493686448635761,7.50,23.02,107.10,0.00,0.00,0.00
8JUk,3244968255652358192,0.73,23.06,127.53,0.00,0.00,0.00
8JUk,9038640287810734523,4.52,22.99,126.80,0.00,0.00,0.00
8JUk,9039040876687445496,0.00,15.07,88.87,10.63,8.00,40.34
8JUk,3245433597727204948,4.72,7.11,61.14,0.00,16.74,53.05
8JUk,3246225231276870490,0.00,0.00,0.00,10.45,23.93,129.39
8JUk,3246305247650111337,8.50,23.92,137.96,0.00,0.00,0.00
8JUk,3247467178930873213,59.37,23.95,129.62,0.00,0.00,0.00
8JUk,3339112679278130089,10.37,23.95,139.98,0.00,0.00,0.00
8JUk,3341106690309577156,20.30,19.07,106.05,0.00,0.00,0.00
8JUk,3343213184730203867,0.17,22.97,126.66,0.00,0.00,0.00
8JUk,3343944921726760193,11.72,23.07,129.74,0.00,0.00,0.00
8JUk,3334727978018006518,59.43,23.92,129.63,0.00,0.00,0.00
8JUk,3334892885118822706,57.67,22.99,,0.00,0.00,
8JUk,3336360837016636154,10.55,23.07,130.42,0.00,0.00,0.00
8JUk,3344763649801164460,119.80,15.76,78.68,0.00,0.00,0.00
8JUk,3344504283624613955,0.00,0.00,0.00,8.55,23.96,130.13
8JUk,3344810660906120451,8.03,0.00,103.61,0.00,0.00,0.00
8JUk,3347593858159486412,11.92,23.10,138.89,0.00,0.00,0.00
